
[INTERMEDIATE NODES]
FORMAT_INTERMEDIATENODE=SectionID,SeqNumber,CoordX,CoordY,IsBreakPoint,BreakPointLocation
OH_10433,10,766859.343319804,1833672.6647849,,
OH_10433,11,766831.175173412,1833645.07636417,,
OH_10433,12,766786.31438504,1833592.20504006,,
OH_10433,13,766783.224294394,1833580.77614301,,
OH_10433,14,766761.157382892,1833538.62026017,,
OH_10433,15,766739.355995347,1833486.64751425,,
OH_10433,16,766714.916146663,1833429.75661315,,
OH_10433,17,766690.708763777,1833369.7826043,,
OH_10433,18,766680.673396281,1833336.10322688,,
OH_10433,19,766666.710622453,1833287.14570065,,
OH_10433,20,766655.489410685,1833250.92482081,,
OH_10433,21,766632.042462843,1833201.63563023,,
OH_10433,22,766615.977527488,1833157.59815884,,
OH_10433,23,766610.326060603,1833131.26692499,,
OH_10433,24,766599.512492521,1833088.18394134,,
OH_10433,25,766593.189987035,1833049.60481425,,
OH_10433,26,766586.208798856,1833000.62684918,,
OH_10433,27,766575.67839845,1832926.09123678,,
OH_10433,28,766559.35199245,1832859.84438537,,
OH_10435,1,766543.553817485,1830591.41306613,,
OH_10435,2,766578.056932057,1830538.15735557,,
OH_10435,3,766617.748498177,1830480.96216484,,
OH_10435,4,766642.1560992,1830442.06838069,,
OH_10435,5,766655.442679621,1830421.30612368,,
OH_10435,6,766694.392150107,1830363.879238,,
OH_10435,7,766720.420047288,1830323.345964,,
OH_10435,8,766739.968597356,1830297.34570044,,
OH_10435,9,766774.3622289,1830245.51164055,,
OH_10435,10,766814.024126093,1830189.75219042,,
OH_10435,11,766850.142153815,1830138.9185629,,
OH_10435,12,766880.962328252,1830089.93644722,,
OH_10435,13,766904.40540612,1830054.28851564,,
OH_10435,14,766934.269710004,1830008.25227537,,
OH_10435,15,766975.550668544,1829947.05776715,,
OH_10436,1,766061.503239083,1831149.62284307,,
OH_10436,2,765984.962914198,1831135.14098783,,
OH_10436,3,765920.618217999,1831096.4188628,,
OH_10436,4,765846.192621954,1831051.30822219,,
OH_10436,5,765785.163956819,1831016.16434246,,
OH_10436,6,765740.282275107,1830989.27245865,,
OH_10436,7,765706.103477331,1830968.7592218,,
OH_10436,8,765671.666484303,1830940.14651551,,
OH_10437,1,766473.673422319,1830644.48664409,,
OH_10437,2,766399.456457746,1830609.35104784,,
OH_10437,3,766370.898718189,1830578.32557906,,
OH_10437,4,766336.596812926,1830536.82066827,,
OH_10437,5,766304.278446027,1830498.99439032,,
OH_10438,1,767019.724186536,1830820.43078766,,
OH_10438,2,767070.040758941,1830837.3337905,,
OH_10438,3,767130.643554735,1830862.78116262,,
OH_10438,4,767184.800994555,1830887.68885241,,
OH_10438,5,767237.730761481,1830912.82080027,,
OH_10438,6,767294.400740752,1830939.71884737,,
OH_10438,7,767356.737228028,1830971.59849901,,
OH_10438,8,767411.361791037,1830998.86139662,,
OH_10438,9,767474.239792809,1831030.46473191,,
OH_10438,10,767534.316998294,1831059.68252081,,
OH_10438,11,767591.727072779,1831088.50760068,,
OH_10438,12,767649.308100482,1831116.73363355,,
OH_10438,13,767712.046194742,1831149.56387913,,
OH_10438,14,767770.044393837,1831180.76972654,,
OH_10438,15,767826.254077493,1831213.9286891,,
OH_10439,1,766954.916892976,1830850.43862304,,
OH_10439,2,766948.31731547,1830900.18442646,,
OH_10439,3,766940.765316541,1830940.72699916,,
OH_10439,4,766933.842912056,1830982.76334933,,
OH_10439,5,766928.730784616,1831032.36931686,,
OH_10439,6,766924.464364784,1831074.83499568,,
OH_10439,7,766921.197967014,1831114.21300243,,
OH_10439,8,766917.841639612,1831143.62442095,,
OH_10439,9,766911.973097108,1831177.5443616,,
OH_10440,1,767074.581174185,1829902.33810044,,
OH_10440,2,767116.987886774,1829910.3950035,,
OH_10440,3,767151.085091804,1829916.90916341,,
OH_10440,4,767199.076096297,1829922.59974027,,
OH_10440,5,767248.278620921,1829932.21636199,,
OH_10440,6,767298.859592426,1829943.12361698,,
OH_10441,1,765273.927602085,1832211.49057514,,
OH_10441,2,765256.486405349,1832242.40182758,,
OH_10441,3,765237.391595803,1832274.66008591,,
OH_10441,4,765216.766083086,1832310.39057853,,
OH_10441,5,765196.242445486,1832346.45440587,,
OH_10441,6,765179.762092124,1832375.14989959,,
OH_10441,7,765151.531159408,1832421.41595904,,
OH_10441,8,765133.179652049,1832454.7386682,,
OH_10441,9,765111.125329881,1832493.77329339,,
OH_10442,1,764668.308966767,1831574.27119583,,
OH_10442,2,764667.343497893,1831539.04779338,,
OH_10442,3,764647.360032864,1831496.7248429,,
OH_10442,4,764622.257495337,1831445.26048203,,
OH_10442,5,764636.828059567,1831380.88787547,,
OH_10442,6,764680.199515367,1831358.65134092,,
OH_10442,7,764719.536408482,1831342.27003418,,
OH_10442,8,764762.670503333,1831317.22373549,,
OH_10442,9,764819.381810482,1831291.01761791,,
OH_10443,1,764563.427433745,1832093.49287857,,
OH_10443,2,764552.582042603,1832158.90794925,,
OH_10443,3,764540.304821875,1832227.84742964,,
OH_10443,4,764527.66404491,1832308.96421679,,
OH_10443,5,764514.330212204,1832384.78657864,,
OH_10443,6,764503.905487997,1832463.72407646,,
OH_10443,7,764493.818477035,1832526.72474227,,
OH_10443,8,764483.486796255,1832583.23725873,,
OH_10443,9,764469.619618379,1832668.54666193,,
OH_10443,10,764461.193211483,1832765.29990225,,
OH_10443,11,764447.935585399,1832832.99270402,,
OH_10443,12,764434.74946279,1832895.90641397,,
OH_10443,13,764421.120707114,1832969.19397127,,
OH_10443,14,764406.659988492,1833045.78303198,,
OH_10444,1,764649.611772968,1834064.87316989,,
OH_10444,2,764688.698188012,1834023.97829169,,
OH_10444,3,764721.443128768,1833989.74169973,,
OH_10444,4,764749.497439903,1833961.5368119,,
OH_10444,5,764777.997814715,1833932.05648836,,
OH_10444,6,764817.523327984,1833891.52816571,,
OH_10444,7,764854.001802749,1833843.46282774,,
OH_10444,8,764883.017363929,1833804.29389965,,
OH_10445,1,763936.572379343,1831105.22845668,,
OH_10445,2,763916.941951915,1831164.20099248,,
OH_10445,3,763894.957210947,1831228.26998114,,
OH_10445,4,763873.390890751,1831304.86798346,,
OH_10445,5,763850.383934649,1831376.18578968,,
OH_10445,6,763825.340263484,1831453.76091153,,
OH_10447,1,763047.918102917,1831095.50019776,,
OH_10447,2,763034.982780204,1831018.16758999,,
OH_10447,3,763018.152019075,1830948.09609531,,
OH_10448,1,765406.348596713,1828791.37516665,,
OH_10448,2,765453.808673207,1828792.94251477,,
OH_10448,3,765494.211977318,1828792.85600967,,
OH_10448,4,765546.634960896,1828793.6943158,,
OH_10448,5,765595.970604798,1828796.81870067,,
OH_10448,6,765641.327565371,1828799.86300498,,
OH_10448,7,765689.572668775,1828807.21378491,,
OH_10448,8,765749.006566819,1828819.97037101,,
OH_10448,9,765811.245693891,1828834.56089968,,
OH_10448,10,765877.860528555,1828855.06003143,,
OH_10448,11,765931.5247787,1828869.86381976,,
OH_10448,12,765975.765076352,1828884.22765308,,
OH_10448,13,766006.526886528,1828892.60508778,,
OH_10448,14,766027.434107866,1828899.63038424,,
OH_10448,15,766051.363974809,1828907.60551113,,
OH_10449,1,763409.324860469,1830432.66601669,,
OH_10449,2,763417.446997363,1830466.08224446,,
OH_10449,3,763425.349518926,1830509.54083209,,
OH_10449,4,763430.847098614,1830554.5675397,,
OH_10449,5,763436.568626426,1830599.417631,,
OH_10449,6,763444.606626022,1830642.2865337,,
OH_10449,7,763453.454642344,1830684.58076976,,
OH_10449,8,763458.627780645,1830731.48139439,,
OH_10449,9,763465.362609471,1830775.14260728,,
OH_10450,1,764247.487585498,1829408.85163362,,
OH_10450,2,764312.941682142,1829453.61457561,,
OH_10450,3,764376.349717469,1829491.0445653,,
OH_10450,4,764444.675685405,1829536.72902625,,
OH_10450,5,764516.796230694,1829586.55728217,,
OH_10450,6,764579.364932731,1829629.81502962,,
OH_10450,7,764656.541146557,1829678.07650428,,
OH_10450,8,764721.352212855,1829714.30714515,,
OH_10450,9,764774.037365848,1829737.76691322,,
OH_10450,10,764832.409324333,1829759.08147932,,
OH_10450,11,764890.022578841,1829781.38227523,,
OH_10450,12,764941.873932265,1829799.48555781,,
OH_10450,13,764992.553424312,1829815.97532219,,
OH_10450,14,765041.847258586,1829833.88786591,,
OH_10450,15,765082.06878053,1829849.412919,,
OH_10450,16,765118.952994994,1829863.59716341,,
OH_10450,17,765171.509389665,1829871.55398582,,
OH_10450,18,765223.626826484,1829880.39120754,,
OH_10450,19,765271.575346611,1829889.51055951,,
OH_10450,20,765325.061696105,1829899.91521043,,
OH_10450,21,765384.43641618,1829909.17491862,,
OH_10626,1,765890.97221001,1832244.99621997,,
OH_10626,2,765842.177219265,1832227.57654732,,
OH_10626,3,765789.800943862,1832201.60767568,,
OH_10626,4,765741.515450037,1832177.27412763,,
OH_10626,5,765695.750763961,1832152.5545046,,
OH_10626,6,765652.770864676,1832129.66534807,,
OH_10626,7,765603.576217145,1832102.68231404,,
OH_10626,8,765563.449651967,1832080.47213236,,
OH_10626,9,765516.480394438,1832056.83211478,,
OH_10626,10,765470.380423888,1832032.3480682,,
OH_10626,11,765413.872647226,1832003.15783763,,
OH_10626,12,765380.641929575,1831985.31713437,,
OH_10627,1,766420.059408797,1832529.92758314,,
OH_10627,2,766404.881540679,1832483.82524284,,
OH_10627,3,766386.55371565,1832416.92057335,,
OH_10627,4,766375.043055418,1832377.95495352,,
OH_10628,1,766944.902222219,1832482.42282287,,
OH_10628,2,766940.06188487,1832529.56399017,,
OH_10628,3,766936.882576113,1832585.41021974,,
OH_10628,4,766934.702864697,1832637.99361053,,
OH_10628,5,766933.967779848,1832688.96620587,,
OH_10628,6,767011.450407156,1832680.97671155,,
OH_10628,7,767088.714776964,1832666.0167493,,
OH_10628,8,767171.222308329,1832651.61180345,,
OH_10629,1,766328.019342653,1832312.64377457,,
OH_10629,2,766297.527733425,1832308.63535421,,
OH_10631,1,766229.650486462,1832298.88013388,,
OH_10631,2,766191.263390834,1832291.99484338,,
OH_10631,3,766132.948660633,1832282.62440129,,
OH_10631,4,766083.376375316,1832274.68345829,,
OH_10631,5,766042.848477833,1832268.62546476,,
OH_10631,6,765990.885793626,1832261.31733637,,
OH_10632,1,765957.386201596,1832195.1132107,,
OH_10632,2,765935.799609387,1832134.20996429,,
OH_10632,3,765916.438809607,1832074.39500165,,
OH_10632,4,765948.326668155,1832066.67990578,,
OH_10632,5,765954.944108938,1832040.28295683,,
OH_10632,6,765971.351300906,1831967.21059689,,
OH_10632,7,765983.149622853,1831913.56977087,,
OH_10632,8,765996.38687545,1831854.22338719,,
OH_10632,9,766008.249956453,1831780.73791244,,
OH_10632,10,766020.233988617,1831709.91157183,,
OH_10632,11,766034.26091281,1831646.7505206,,
OH_10632,12,766049.044100626,1831574.18706554,,
OH_10632,13,766059.414650122,1831522.89373964,,
OH_10632,14,766074.155636948,1831451.69179617,,
OH_10632,15,766091.20370383,1831378.91294713,,
OH_10632,16,766103.798149589,1831319.24523732,,
OH_10632,17,766116.790164721,1831264.89617978,,
OH_10632,18,766126.609331727,1831222.59789438,,
OH_10633,1,766187.509235045,1831099.83228941,,
OH_10633,2,766223.84634973,1831048.82779472,,
OH_10633,3,766259.28336651,1830997.84538622,,
OH_10633,4,766307.620828915,1830935.40687398,,
OH_10633,5,766345.96104412,1830886.21879681,,
OH_10633,6,766389.244443533,1830821.15337285,,
OH_10633,7,766427.45649752,1830762.72162508,,
OH_10633,8,766465.989948191,1830704.29379619,,
OH_10634,1,766585.194828954,1830685.33760262,,
OH_10634,2,766633.211897326,1830707.93766322,,
OH_10634,3,766670.030883356,1830725.7634901,,
OH_10634,4,766719.593253329,1830744.68018502,,
OH_10634,5,766772.281434759,1830758.17817625,,
OH_10634,6,766818.085535227,1830768.2534327,,
OH_10634,7,766867.990877396,1830777.95449362,,
OH_10634,8,766916.964112439,1830790.36374034,,
OH_10635,1,767927.413217077,1831306.38536164,,
OH_10635,2,767970.675594131,1831356.16700262,,
OH_10635,3,767926.93449265,1831382.85854488,,
OH_10635,4,767869.128302037,1831441.35127201,,
OH_10635,5,767850.253507986,1831459.0156121,,
OH_10635,6,767801.196342716,1831459.18609926,,
OH_10635,7,767757.540815252,1831456.89721923,,
OH_10635,8,767705.758755088,1831454.54344528,,
OH_10637,1,765306.572311469,1831945.39148093,,
OH_10637,2,765259.348065183,1831919.18656453,,
OH_10637,3,765219.80984241,1831896.7774666,,
OH_10637,4,765179.702635619,1831874.07674553,,
OH_10637,5,765136.75869295,1831849.06332259,,
OH_10637,6,765092.691124882,1831822.32785039,,
OH_10637,7,765049.758608601,1831796.46119739,,
OH_10637,8,765009.095265664,1831772.33005966,,
OH_10637,9,764970.439979424,1831749.3831083,,
OH_10637,10,764928.065354828,1831724.66177591,,
OH_10637,11,764894.792249658,1831705.17739208,,
OH_10638,1,764831.02165669,1831664.43494422,,
OH_10638,2,764795.58597347,1831634.46178712,,
OH_10638,3,764755.036983667,1831603.96375942,,
OH_10638,4,764714.841504819,1831602.79114796,,
OH_10639,1,764602.990022432,1834165.30922642,,
OH_10639,2,764598.505502369,1834220.17316509,,
OH_10639,3,764591.872524203,1834295.79259174,,
OH_10639,4,764581.20818589,1834360.53887386,,
OH_10639,5,764569.470214382,1834414.35997247,,
OH_10639,6,764497.778908626,1834428.42223752,,
OH_10639,7,764433.268806548,1834439.86839782,,
OH_10639,8,764388.746874898,1834448.01388998,,
OH_10639,9,764336.267380115,1834455.77014874,,
OH_10639,10,764288.232309666,1834462.7385449,,
OH_10639,11,764236.835522242,1834470.75741706,,
OH_10639,12,764186.031921258,1834483.85933107,,
OH_10639,13,764138.572605926,1834496.08691556,,
OH_10639,14,764092.846549146,1834507.87646625,,
OH_10639,15,764045.51132375,1834523.91579392,,
OH_10639,16,764000.383005106,1834538.49761062,,
OH_10639,17,763962.928350165,1834547.95456285,,
OH_10639,18,763908.281278951,1834543.27833163,,
OH_10639,19,763852.966011214,1834537.6296025,,
OH_10639,20,763799.072860392,1834532.50565571,,
OH_10639,21,763743.859566029,1834527.25486458,,
OH_10640,1,764623.713638784,1831571.16980135,,
OH_10640,2,764595.905018204,1831546.98557962,,
OH_10640,3,764562.127642736,1831518.9898448,,
OH_10640,4,764534.972616615,1831491.14770103,,
OH_10640,5,764506.836810772,1831461.51416968,,
OH_10640,6,764481.05547879,1831432.58624097,,
OH_10640,7,764455.62937591,1831403.87532421,,
OH_10640,8,764427.69392053,1831372.42963199,,
OH_10640,9,764402.298595148,1831343.62727987,,
OH_10640,10,764365.490634756,1831303.25870188,,
OH_10640,11,764327.334598461,1831261.50936804,,
OH_10640,12,764288.899144514,1831219.18767284,,
OH_10640,13,764250.729958966,1831178.57682692,,
OH_10640,14,764209.432933393,1831135.9344118,,
OH_10640,15,764172.684732287,1831096.19581873,,
OH_10640,16,764135.340902056,1831058.15745332,,
OH_10640,17,764097.334470651,1831027.51291633,,
OH_10640,18,764043.270998017,1830998.09489181,,
OH_10641,1,763938.622678006,1830957.20371576,,
OH_10641,2,763886.230792209,1830954.85199178,,
OH_10641,3,763842.431302372,1830952.60493694,,
OH_10641,4,763801.214266652,1830950.10504967,,
OH_10641,5,763749.971444404,1830947.48223216,,
OH_10641,6,763705.547365955,1830949.49839475,,
OH_10642,1,762970.912476865,1830782.31719344,,
OH_10642,2,763004.149482553,1830754.26866719,,
OH_10642,3,763032.311498675,1830731.96208371,,
OH_10642,4,763067.317218925,1830706.54494347,,
OH_10642,5,763107.660369776,1830673.82266259,,
OH_10642,6,763145.780000117,1830642.76602377,,
OH_10642,7,763189.311671702,1830610.08295553,,
OH_10642,8,763226.412764596,1830578.50671326,,
OH_10642,9,763254.368051757,1830550.21986989,,
OH_10642,10,763291.075921209,1830512.66104827,,
OH_10642,11,763331.769627179,1830473.18682856,,
OH_10642,12,763364.107574573,1830440.66775641,,
OH_10643,1,763437.085443032,1830372.93151833,,
OH_10643,2,763469.81028821,1830343.21628604,,
OH_10643,3,763513.227475105,1830303.77806949,,
OH_10643,4,763544.242654759,1830274.15166031,,
OH_10643,5,763580.151405188,1830237.38944918,,
OH_10643,6,763608.578232986,1830204.77412272,,
OH_10643,7,763638.96948162,1830166.12603714,,
OH_10643,8,763678.169723579,1830117.57244376,,
OH_10643,9,763709.560482648,1830072.08634272,,
OH_10643,10,763739.324054735,1830029.72925907,,
OH_10643,11,763768.372922579,1829990.68402087,,
OH_10643,12,763786.976443052,1829963.04233823,,
OH_10643,13,763804.384796948,1829936.98261517,,
OH_10643,14,763832.348405514,1829894.91805957,,
OH_10643,15,763857.589438099,1829857.24990083,,
OH_10643,16,763883.688648252,1829816.04936995,,
OH_10643,17,763906.671254033,1829774.25782033,,
OH_10643,18,763934.400800976,1829725.19925892,,
OH_10643,19,763965.791185583,1829682.53018544,,
OH_10643,20,763997.750917552,1829637.08343755,,
OH_10643,21,764022.257145885,1829598.40873653,,
OH_10643,22,764055.366362498,1829550.95114511,,
OH_10643,23,764080.836940254,1829507.33909712,,
OH_10643,24,764107.927699136,1829458.17879938,,
OH_10643,25,764136.679172634,1829402.34768057,,
OH_10644,1,764203.648070722,1829298.11004138,,
OH_10644,2,764236.855759275,1829265.99771787,,
OH_10644,3,764285.664207592,1829231.3880045,,
OH_10644,4,764326.302156189,1829201.105685,,
OH_10644,5,764355.513342765,1829179.43109675,,
OH_10644,6,764341.165420434,1829146.06955416,,
OH_10644,7,764323.466341334,1829101.75151565,,
OH_10644,8,764354.922107869,1829071.24649938,,
OH_10644,9,764383.291320708,1829048.565043,,
OH_10644,10,764420.156176584,1829023.50575254,,
OH_10644,11,764462.980934099,1828995.51272749,,
OH_10644,12,764500.414593196,1828965.30302253,,
OH_10644,13,764542.128269744,1828934.48161511,,
OH_10644,14,764578.862487053,1828909.13526386,,
OH_10644,15,764630.15660557,1828885.72438544,,
OH_10644,16,764681.548133316,1828862.12436701,,
OH_10644,17,764736.574361913,1828843.20305113,,
OH_10644,18,764781.353796451,1828832.35138661,,
OH_10644,19,764826.038578365,1828820.50112632,,
OH_10644,20,764879.347488771,1828810.86092507,,
OH_10644,21,764934.361262047,1828801.5729372,,
OH_10644,22,764988.653279831,1828790.17341298,,
OH_10644,23,765040.455221873,1828781.51273999,,
OH_10644,24,765102.067469875,1828776.46747403,,
CA_10658,1,765202.629702881,1829058.07177905,,
CA_10658,2,765257.658955353,1829057.92586722,,
OH_11387,1,763959.775901088,1831035.3393254,,
OH_11388,1,763057.994200628,1831170.91548303,,
OH_11389,1,762983.9110163,1830815.30808534,,
OH_11391,1,766539.959282452,1830664.65465931,,
BB_11472,1,767745.823409138,1833701.82377747,,
OH_11474,1,766337.400572671,1832263.65337816,,
OH_11474,2,766320.622670709,1832207.68444181,,
OH_11474,3,766357.976469885,1832206.90285197,,
OH_11508,1,766494.888088139,1832564.5880712,,
OH_11515,1,764187.616638295,1829370.35825548,,
OH_11544,1,765194.262406227,1828772.55952136,,
OH_11544,2,765248.566994813,1828775.1433039,,
OH_11544,3,765305.180090106,1828778.38885478,,
OH_11544,4,765338.985745781,1828781.43160312,,
OH_11547,1,767722.11110361,1833719.87205996,,
OH_11547,2,767728.196560849,1833780.63985946,,
OH_11547,3,767732.85933119,1833814.27281265,,
OH_11547,4,767738.38560956,1833868.25271022,,
OH_11547,5,767745.529635141,1833927.37507441,,
OH_11547,6,767748.364413027,1833969.94966833,,
OH_11547,7,767747.526806114,1834013.55352388,,
OH_11547,8,767736.367233013,1834069.55381887,,
OH_11547,9,767720.623971915,1834119.97817991,,
OH_11554,1,767668.856165551,1834162.1018755,,
OH_11554,2,767614.947794665,1834135.18582993,,
OH_11554,3,767565.340713554,1834105.66633273,,
OH_11554,4,767506.328228717,1834076.91532498,,
OH_11554,5,767464.628683203,1834055.57803811,,
OH_11554,6,767427.276006063,1834036.7308849,,
OH_11554,7,767394.159882506,1834018.28891379,,
OH_11554,8,767346.299365451,1833996.63349169,,
OH_11554,9,767319.661996318,1833983.4568561,,
OH_11554,10,767280.542716228,1833960.7125148,,
OH_11554,11,767246.198991722,1833940.24259176,,
OH_11565,1,764641.831583769,1831719.76742191,,
OH_11565,2,764633.189512877,1831786.88715602,,
OH_11565,3,764630.340263271,1831854.31321146,,
OH_11565,4,764627.651304876,1831930.8083638,,
OH_11572,1,766533.748091241,1832742.20739688,,
OH_11572,2,766523.583813697,1832713.0087841,,
OH_11572,3,766496.57128395,1832665.418291,,
OH_11572,4,766474.033572111,1832626.14263822,,
OH_11585,1,765352.042687997,1831969.96697974,,
OH_11585,2,765335.042999452,1832038.02960032,,
OH_11585,3,765318.867346261,1832093.85644915,,
OH_11585,4,765300.964821048,1832149.52009647,,
OH_11609,1,764392.271922602,1833138.72488219,,
OH_11609,2,764384.183521748,1833211.11637813,,
OH_11609,3,764376.290973541,1833279.6825466,,
OH_11609,4,764381.290244421,1833362.36458235,,
OH_11609,5,764401.97324615,1833425.73149972,,
OH_11609,6,764423.102854071,1833495.97121422,,
OH_11609,7,764446.222539328,1833569.44544095,,
OH_11609,8,764470.47536199,1833646.25544545,,
OH_11609,9,764494.658090632,1833720.0762987,,
OH_11609,10,764518.874663991,1833799.87431974,,
OH_11609,11,764541.995097429,1833873.1273307,,
OH_11609,12,764562.222318336,1833946.30923121,,
OH_11609,13,764589.645654686,1834026.73841393,,
OH_11619,1,766134.681288906,1828930.06502911,,
OH_11619,2,766192.615528738,1828944.60463955,,
OH_11619,3,766185.249964981,1828974.76466288,,
OH_11619,4,766177.604423332,1829007.72157341,,
OH_11619,5,766223.066371439,1829020.35830367,,
OH_11619,6,766273.342548862,1829034.87203673,,
OH_11619,7,766320.107588168,1829046.21536946,,
OH_11619,8,766362.433223198,1829056.74186272,,
OH_11619,9,766405.24007376,1829070.4833515,,
OH_11619,10,766411.01035966,1829118.73715318,,
OH_11619,11,766416.886869285,1829170.16910837,,
OH_11619,12,766424.087724914,1829226.74276564,,
